Z,N,energy,bet2,correctedRMS,bet2p,bet2n,bet4,bet4p,bet4n,epairp,epairn,unknown_c10,unknown_c11,iter,rms,rmsp,rmsn,jz_p,jz_n,j,extra_c19,extra_c21,extra_c22,extra_c23,extra_c24,Nmass,Ncharge
73,123,-1.534207E+03,-3.923227E-02,5.411126E+00,-4.281318E-02,-3.710701E-02,-9.086746E-03,-8.035386E-03,-9.710724E-03,-9.390000E+00,-1.675000E+01,-1.040538E+00,-1.395167E+00,8001,5.441943E+00,5.366089E+00,5.486466E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.748679E+00,-1.150660E+02,2.401760E+01,0.000000E+00,196,73
73,124,-1.539102E+03,-1.797448E-02,5.411766E+00,-1.990294E-02,-1.683918E-02,-5.809438E-03,-5.076008E-03,-6.241216E-03,-9.240000E+00,-1.281000E+01,-1.022605E+00,-1.202086E+00,8001,5.444342E+00,5.366831E+00,5.489461E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.748208E+00,-5.367352E+01,2.132840E+01,0.000000E+00,197,73
73,125,-1.543623E+03,1.269725E-02,5.407812E+00,1.417145E-02,1.183632E-02,-7.384773E-04,-2.446033E-04,-1.026900E-03,-8.000000E+00,-5.360000E+00,-9.377592E-01,-7.588927E-01,8001,5.440485E+00,5.362778E+00,5.485357E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.742461E+00,3.834626E+01,1.415710E+01,0.000000E+00,198,73
73,126,-1.548418E+03,-2.267416E-04,5.409066E+00,-3.113342E-04,-1.777315E-04,-1.134595E-03,-1.190672E-03,-1.102105E-03,-7.880000E+00,-1.610000E+00,-9.250389E-01,-4.490775E-01,5176,5.442781E+00,5.364083E+00,5.487859E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.743127E+00,-8.452677E-01,7.416700E+00,0.000000E+00,199,73
73,127,-1.551953E+03,-3.501662E-03,5.427664E+00,-3.716984E-03,-3.377895E-03,-4.059187E-03,-3.758947E-03,-4.231766E-03,-9.060000E+00,-1.221000E+01,-1.010588E+00,-1.233664E+00,8001,5.468656E+00,5.383650E+00,5.516924E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.764614E+00,-1.012533E+01,1.980890E+01,0.000000E+00,200,73
73,128,-1.555320E+03,-5.911580E-03,5.444055E+00,-6.275066E-03,-5.704279E-03,-5.444051E-03,-5.014743E-03,-5.688891E-03,-1.006000E+01,-2.097000E+01,-1.078987E+00,-1.626588E+00,8001,5.490662E+00,5.400834E+00,5.541240E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.783354E+00,-1.715067E+01,2.579200E+01,0.000000E+00,201,73
73,129,-1.558659E+03,-8.591059E-03,5.459669E+00,-9.049348E-03,-8.331717E-03,-6.859441E-03,-6.299113E-03,-7.176526E-03,-1.100000E+01,-2.951000E+01,-1.140811E+00,-1.940052E+00,8001,5.511752E+00,5.417135E+00,5.564583E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.801094E+00,-2.481515E+01,3.042230E+01,0.000000E+00,202,73
73,130,-1.562023E+03,-1.171598E-02,5.475023E+00,-1.225487E-02,-1.141337E-02,-8.119125E-03,-7.510005E-03,-8.461170E-03,-1.191000E+01,-3.824000E+01,-1.199030E+00,-2.225089E+00,8001,5.532259E+00,5.433101E+00,5.587168E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.818463E+00,-3.371615E+01,3.437470E+01,0.000000E+00,203,73
73,131,-1.565315E+03,-1.487220E-02,5.489397E+00,-1.544372E-02,-1.455373E-02,-9.290960E-03,-8.644248E-03,-9.651342E-03,-1.273000E+01,-4.633000E+01,-1.249352E+00,-2.466017E+00,8001,5.551142E+00,5.448017E+00,5.607785E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.834614E+00,-4.262888E+01,3.757640E+01,0.000000E+00,204,73
73,132,-1.568512E+03,-1.809086E-02,5.502815E+00,-1.859400E-02,-1.781261E-02,-1.029348E-02,-9.593422E-03,-1.068063E-02,-1.344000E+01,-5.363000E+01,-1.291922E+00,-2.665851E+00,8001,5.568710E+00,5.461915E+00,5.626901E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.849572E+00,-5.149213E+01,4.023670E+01,0.000000E+00,205,73
73,133,-1.571656E+03,-2.120475E-02,5.515658E+00,-2.158695E-02,-2.099497E-02,-1.128504E-02,-1.039897E-02,-1.177137E-02,-1.409000E+01,-6.057000E+01,-1.329832E+00,-2.846950E+00,8001,5.585539E+00,5.475193E+00,5.645187E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.863809E+00,-5.997471E+01,4.255200E+01,0.000000E+00,206,73
73,134,-1.574731E+03,-2.433325E-02,5.527973E+00,-2.460839E-02,-2.418336E-02,-1.231176E-02,-1.112149E-02,-1.296019E-02,-1.469000E+01,-6.715000E+01,-1.363542E+00,-3.010301E+00,8001,5.601722E+00,5.487908E+00,5.662763E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.877397E+00,-6.859019E+01,4.461140E+01,0.000000E+00,207,73
73,135,-1.577746E+03,-2.754129E-02,5.539867E+00,-2.772007E-02,-2.744461E-02,-1.327482E-02,-1.173782E-02,-1.410595E-02,-1.523000E+01,-7.342000E+01,-1.393687E+00,-3.157242E+00,8001,5.617496E+00,5.500172E+00,5.679928E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.890463E+00,-7.751193E+01,4.650810E+01,0.000000E+00,208,73
73,136,-1.580707E+03,-3.034836E-02,5.551391E+00,-3.045477E-02,-3.029124E-02,-1.431060E-02,-1.231615E-02,-1.538114E-02,-1.573000E+01,-7.948000E+01,-1.421254E+00,-3.293899E+00,8001,5.632984E+00,5.512040E+00,5.696843E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.903069E+00,-8.543152E+01,4.825990E+01,0.000000E+00,209,73
73,137,-1.583613E+03,-3.293687E-02,5.562535E+00,-3.300934E-02,-3.289825E-02,-1.536917E-02,-1.282706E-02,-1.672372E-02,-1.620000E+01,-8.528000E+01,-1.445990E+00,-3.418408E+00,8001,5.648210E+00,5.523507E+00,5.713546E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.915204E+00,-9.289272E+01,4.989190E+01,0.000000E+00,210,73
73,138,-1.586410E+03,-3.529568E-02,5.573062E+00,-3.535184E-02,-3.526598E-02,-1.593248E-02,-1.315417E-02,-1.740216E-02,-1.658000E+01,-9.027000E+01,-1.465660E+00,-3.517423E+00,8001,5.662558E+00,5.534328E+00,5.729230E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.926559E+00,-9.980042E+01,5.127770E+01,0.000000E+00,211,73
73,139,-1.589075E+03,-3.799286E-02,5.582981E+00,-3.799975E-02,-3.798925E-02,-1.623258E-02,-1.337530E-02,-1.773317E-02,-1.687000E+01,-9.443000E+01,-1.480019E+00,-3.591063E+00,8001,5.676296E+00,5.544522E+00,5.744291E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.937156E+00,-1.076143E+02,5.247830E+01,0.000000E+00,212,73
73,140,-1.591645E+03,-4.024787E-02,5.592494E+00,-4.024997E-02,-4.024677E-02,-1.636537E-02,-1.363818E-02,-1.778740E-02,-1.711000E+01,-9.814000E+01,-1.491684E+00,-3.653188E+00,8001,5.689673E+00,5.554293E+00,5.759002E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.947265E+00,-1.143450E+02,5.353510E+01,0.000000E+00,213,73
73,141,-1.594127E+03,-4.239359E-02,5.601696E+00,-4.241614E-02,-4.238191E-02,-1.627522E-02,-1.387656E-02,-1.751709E-02,-1.730000E+01,-1.015400E+02,-1.501032E+00,-3.706313E+00,8001,5.702842E+00,5.563744E+00,5.773540E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.956988E+00,-1.208757E+02,5.450790E+01,0.000000E+00,214,73
73,142,-1.596504E+03,-4.464604E-02,5.610729E+00,-4.472215E-02,-4.460692E-02,-1.640102E-02,-1.408444E-02,-1.759194E-02,-1.747000E+01,-1.046700E+02,-1.508633E+00,-3.750169E+00,8001,5.715687E+00,5.573019E+00,5.787662E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.966515E+00,-1.278440E+02,5.544790E+01,0.000000E+00,215,73
73,143,-1.598747E+03,-4.650893E-02,5.619558E+00,-4.661514E-02,-4.645471E-02,-1.680515E-02,-1.429701E-02,-1.808553E-02,-1.762000E+01,-1.074700E+02,-1.514939E+00,-3.790294E+00,8001,5.728107E+00,5.582078E+00,5.801237E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.975793E+00,-1.336682E+02,5.625850E+01,0.000000E+00,216,73
73,144,-1.600907E+03,-4.879056E-02,5.628270E+00,-4.889150E-02,-4.873939E-02,-1.705213E-02,-1.442725E-02,-1.838280E-02,-1.773000E+01,-1.100800E+02,-1.519762E+00,-3.826140E+00,8001,5.740629E+00,5.591013E+00,5.815006E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.984921E+00,-1.406280E+02,5.701920E+01,0.000000E+00,217,73
73,145,-1.602912E+03,-5.090818E-02,5.636794E+00,-5.102466E-02,-5.084955E-02,-1.693414E-02,-1.463428E-02,-1.809200E-02,-1.782000E+01,-1.123100E+02,-1.522947E+00,-3.856403E+00,8001,5.752443E+00,5.599751E+00,5.827802E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.993813E+00,-1.472142E+02,5.766710E+01,0.000000E+00,218,73
73,146,-1.604925E+03,-5.440645E-02,5.645315E+00,-5.446887E-02,-5.437523E-02,-1.696628E-02,-1.481092E-02,-1.804396E-02,-1.785000E+01,-1.146800E+02,-1.523573E+00,-3.883974E+00,8001,5.764971E+00,5.608453E+00,5.841658E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.002712E+00,-1.576315E+02,5.840350E+01,0.000000E+00,219,73
73,147,-1.605950E+03,-5.363838E-02,5.651067E+00,-5.387755E-02,-5.351961E-02,-1.613499E-02,-1.476344E-02,-1.681610E-02,-1.591000E+01,-1.160700E+02,-1.397677E+00,-3.897745E+00,8001,5.774244E+00,5.614405E+00,5.851998E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.008285E+00,-1.563946E+02,5.887550E+01,0.000000E+00,220,73
73,148,-1.608568E+03,-5.859445E-02,5.662056E+00,-5.893857E-02,-5.842471E-02,-1.651886E-02,-1.508159E-02,-1.722777E-02,-1.794000E+01,-1.186800E+02,-1.525907E+00,-3.933266E+00,8001,5.788246E+00,5.625616E+00,5.866803E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.020072E+00,-1.716036E+02,5.960010E+01,0.000000E+00,221,73
73,149,-1.610196E+03,-6.006580E-02,5.670075E+00,-6.035022E-02,-5.992645E-02,-1.691724E-02,-1.524786E-02,-1.773512E-02,-1.798000E+01,-1.202900E+02,-1.526134E+00,-3.946853E+00,8001,5.799378E+00,5.633837E+00,5.878781E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.028354E+00,-1.762434E+02,6.016520E+01,0.000000E+00,222,73
73,150,-1.611773E+03,-6.210056E-02,5.678141E+00,-6.246686E-02,-6.192229E-02,-1.664690E-02,-1.530297E-02,-1.730095E-02,-1.798000E+01,-1.218100E+02,-1.524989E+00,-3.962425E+00,8001,5.811027E+00,5.642101E+00,5.891486E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.036655E+00,-1.829721E+02,6.066840E+01,0.000000E+00,223,73
73,151,-1.613226E+03,-6.512032E-02,5.686155E+00,-6.535745E-02,-6.500569E-02,-1.626274E-02,-1.548257E-02,-1.663990E-02,-1.794000E+01,-1.230600E+02,-1.521879E+00,-3.974079E+00,8001,5.822199E+00,5.650322E+00,5.903497E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.044865E+00,-1.920108E+02,6.109610E+01,0.000000E+00,224,73
73,152,-1.614607E+03,-6.610219E-02,5.693906E+00,-6.617304E-02,-6.606817E-02,-1.712979E-02,-1.572652E-02,-1.780373E-02,-1.796000E+01,-1.243700E+02,-1.521186E+00,-3.984867E+00,8001,5.832572E+00,5.658292E+00,5.914446E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.052765E+00,-1.949851E+02,6.155720E+01,0.000000E+00,225,73
73,154,-1.617439E+03,-3.344229E-02,5.707090E+00,-3.354497E-02,-3.339361E-02,-1.772163E-02,-1.570444E-02,-1.867782E-02,-1.897000E+01,-1.296400E+02,-1.560771E+00,-4.047437E+00,8001,5.852656E+00,5.671931E+00,5.936402E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.065823E+00,-9.942829E+01,6.303660E+01,0.000000E+00,227,73
74,81,-1.206089E+03,-2.243622E-03,5.121423E+00,-2.417035E-03,-2.085195E-03,-2.882454E-03,-3.374410E-03,-2.433013E-03,-1.374000E+01,-2.530000E+00,-1.387702E+00,-5.951607E-01,8001,5.029487E+00,5.064957E+00,4.996862E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.469614E+00,-5.631338E+00,8.616600E+00,0.000000E+00,155,74
74,82,-1.219948E+03,2.453832E-04,5.118260E+00,3.070932E-04,1.896937E-04,-1.269260E-03,-1.588285E-03,-9.813586E-04,-1.234000E+01,-6.000000E-01,-1.294855E+00,-3.547672E-01,8001,5.029094E+00,5.061979E+00,4.999231E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.463762E+00,7.185564E-01,4.239000E+00,0.000000E+00,156,74
74,83,-1.230918E+03,-4.912656E-03,5.131746E+00,-5.097797E-03,-4.747590E-03,-3.930010E-03,-4.047008E-03,-3.825698E-03,-1.319000E+01,-4.120000E+00,-1.347536E+00,-7.775000E-01,8001,5.046385E+00,5.076160E+00,5.019690E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.478886E+00,-1.197907E+01,1.065720E+01,0.000000E+00,157,74
74,84,-1.241530E+03,-1.078406E-02,5.145372E+00,-1.126577E-02,-1.035969E-02,-5.280444E-03,-5.337017E-03,-5.230606E-03,-1.401000E+01,-7.680000E+00,-1.398530E+00,-1.056086E+00,8001,5.063727E+00,5.090416E+00,5.040097E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.493792E+00,-2.658519E+01,1.456480E+01,0.000000E+00,158,74
74,85,-1.251973E+03,-1.637268E-02,5.158815E+00,-1.706781E-02,-1.576751E-02,-6.150536E-03,-6.208678E-03,-6.099918E-03,-1.474000E+01,-1.117000E+01,-1.442733E+00,-1.274304E+00,8001,5.080682E+00,5.104341E+00,5.059994E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.508485E+00,-4.044673E+01,1.754990E+01,0.000000E+00,159,74
74,86,-1.262271E+03,-2.468344E-02,5.172089E+00,-2.559850E-02,-2.389605E-02,-7.036704E-03,-7.125829E-03,-6.960014E-03,-1.536000E+01,-1.470000E+01,-1.479657E+00,-1.465250E+00,8001,5.097539E+00,5.118175E+00,5.079716E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.522851E+00,-6.091657E+01,2.007120E+01,0.000000E+00,160,74
74,87,-1.272452E+03,-3.214307E-02,5.185326E+00,-3.319882E-02,-3.124506E-02,-7.852293E-03,-7.887463E-03,-7.822378E-03,-1.587000E+01,-1.829000E+01,-1.511838E+00,-1.639985E+00,8001,5.114142E+00,5.131642E+00,5.099209E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.536941E+00,-7.933183E+01,2.231590E+01,0.000000E+00,161,74
74,88,-1.282565E+03,1.030386E-01,5.196165E+00,1.047483E-01,1.016009E-01,9.861127E-03,8.080171E-03,1.135875E-02,-1.308000E+01,-1.738000E+01,-1.361541E+00,-1.585247E+00,8001,5.127200E+00,5.142117E+00,5.114622E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.548333E+00,2.513416E+02,2.193970E+01,0.000000E+00,162,74
74,89,-1.292718E+03,1.223840E-01,5.208903E+00,1.238160E-01,1.211934E-01,1.312289E-02,1.096209E-02,1.491950E-02,-1.254000E+01,-1.920000E+01,-1.333934E+00,-1.669275E+00,8001,5.142824E+00,5.154887E+00,5.132772E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.562301E+00,2.983157E+02,2.300790E+01,0.000000E+00,163,74
74,90,-1.302776E+03,1.465478E-01,5.221836E+00,1.477329E-01,1.455734E-01,1.944862E-02,1.662360E-02,2.177142E-02,-1.157000E+01,-1.995000E+01,-1.279005E+00,-1.700182E+00,8001,5.158535E+00,5.167914E+00,5.150810E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.576768E+00,3.573941E+02,2.347410E+01,0.000000E+00,164,74
74,91,-1.312678E+03,1.614987E-01,5.233832E+00,1.623581E-01,1.607998E-01,2.112461E-02,1.823181E-02,2.347699E-02,-1.109000E+01,-2.114000E+01,-1.253121E+00,-1.746496E+00,8001,5.173423E+00,5.179971E+00,5.168092E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.589954E+00,3.943702E+02,2.421790E+01,0.000000E+00,165,74
74,92,-1.322426E+03,1.747507E-01,5.245345E+00,1.753013E-01,1.743079E-01,2.218388E-02,1.929349E-02,2.450875E-02,-1.067000E+01,-2.214000E+01,-1.230342E+00,-1.781775E+00,8001,5.187986E+00,5.191750E+00,5.184957E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.602539E+00,4.275280E+02,2.485940E+01,0.000000E+00,166,74
74,93,-1.332010E+03,1.868395E-01,5.256638E+00,1.871031E-01,1.866297E-01,2.285181E-02,2.001661E-02,2.510777E-02,-1.028000E+01,-2.289000E+01,-1.207964E+00,-1.803172E+00,8001,5.202162E+00,5.203188E+00,5.201345E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.614906E+00,4.581414E+02,2.539130E+01,0.000000E+00,167,74
74,94,-1.341408E+03,1.962845E-01,5.267019E+00,1.963043E-01,1.962690E-01,2.264142E-02,1.999967E-02,2.472109E-02,-1.002000E+01,-2.365000E+01,-1.192783E+00,-1.824565E+00,8001,5.215666E+00,5.213967E+00,5.217002E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.626124E+00,4.825883E+02,2.592260E+01,0.000000E+00,168,74
74,95,-1.350640E+03,2.125622E-01,5.277534E+00,2.122341E-01,2.128178E-01,2.668965E-02,2.377532E-02,2.895976E-02,-9.220000E+00,-2.255000E+01,-1.141751E+00,-1.766416E+00,8001,5.228775E+00,5.224568E+00,5.232049E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.637785E+00,5.238181E+02,2.553600E+01,0.000000E+00,169,74
74,96,-1.359765E+03,2.194483E-01,5.287540E+00,2.189759E-01,2.198124E-01,2.424114E-02,2.157616E-02,2.629539E-02,-9.030000E+00,-2.317000E+01,-1.130132E+00,-1.782197E+00,8001,5.241802E+00,5.234967E+00,5.247065E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.648317E+00,5.425874E+02,2.600400E+01,0.000000E+00,170,74
74,97,-1.368667E+03,2.291593E-01,5.296984E+00,2.284747E-01,2.296815E-01,2.537716E-02,2.270195E-02,2.741805E-02,-8.630000E+00,-2.266000E+01,-1.104023E+00,-1.751311E+00,8001,5.253983E+00,5.244657E+00,5.261086E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.658446E+00,5.683421E+02,2.587920E+01,0.000000E+00,171,74
74,98,-1.377385E+03,2.392874E-01,5.306169E+00,2.383837E-01,2.399698E-01,2.666948E-02,2.392009E-02,2.874555E-02,-8.130000E+00,-2.159000E+01,-1.069744E+00,-1.697351E+00,8001,5.265842E+00,5.254121E+00,5.274675E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.668095E+00,5.953008E+02,2.544660E+01,0.000000E+00,172,74
74,99,-1.386081E+03,2.524624E-01,5.315062E+00,2.511810E-01,2.534202E-01,2.803927E-02,2.492077E-02,3.037026E-02,-7.350000E+00,-1.907000E+01,-1.010509E+00,-1.579780E+00,8001,5.276860E+00,5.263077E+00,5.287140E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.677567E+00,6.296874E+02,2.414340E+01,0.000000E+00,173,74
74,100,-1.394620E+03,2.624497E-01,5.322829E+00,2.610527E-01,2.634835E-01,2.800620E-02,2.493744E-02,3.027709E-02,-6.920000E+00,-1.711000E+01,-9.749434E-01,-1.486550E+00,8001,5.287046E+00,5.271200E+00,5.298742E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.685928E+00,6.569545E+02,2.302930E+01,0.000000E+00,174,74
74,101,-1.402937E+03,2.677804E-01,5.329623E+00,2.663438E-01,2.688330E-01,2.489297E-02,2.204879E-02,2.697682E-02,-6.500000E+00,-1.577000E+01,-9.416753E-01,-1.421019E+00,8001,5.296223E+00,5.278257E+00,5.309348E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.692754E+00,6.728353E+02,2.220400E+01,0.000000E+00,175,74
74,102,-1.411091E+03,2.704475E-01,5.336147E+00,2.690478E-01,2.714630E-01,1.992508E-02,1.747108E-02,2.170543E-02,-6.160000E+00,-1.490000E+01,-9.148190E-01,-1.377638E+00,8001,5.305240E+00,5.285096E+00,5.319806E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.698959E+00,6.822530E+02,2.164250E+01,0.000000E+00,176,74
74,103,-1.419067E+03,2.704031E-01,5.342040E+00,2.690501E-01,2.713752E-01,1.332440E-02,1.131596E-02,1.476736E-02,-5.820000E+00,-1.434000E+01,-8.872521E-01,-1.348891E+00,8001,5.313581E+00,5.291200E+00,5.329603E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.704135E+00,6.848407E+02,2.127060E+01,0.000000E+00,177,74
74,104,-1.426859E+03,2.681786E-01,5.347329E+00,2.669167E-01,2.690765E-01,5.744580E-03,4.217986E-03,6.830810E-03,-5.440000E+00,-1.403000E+01,-8.580955E-01,-1.333277E+00,8001,5.321409E+00,5.296758E+00,5.338881E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.708370E+00,6.819670E+02,2.105790E+01,0.000000E+00,178,74
74,105,-1.434462E+03,2.645836E-01,5.352492E+00,2.635158E-01,2.653362E-01,-2.089544E-03,-3.136742E-03,-1.351518E-03,-5.070000E+00,-1.387000E+01,-8.280006E-01,-1.325288E+00,8001,5.328981E+00,5.302098E+00,5.347846E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.712348E+00,6.757969E+02,2.093960E+01,0.000000E+00,179,74
74,106,-1.441882E+03,2.599792E-01,5.357476E+00,2.592057E-01,2.605191E-01,-9.999120E-03,-1.046920E-02,-9.670950E-03,-4.720000E+00,-1.382000E+01,-7.985848E-01,-1.322574E+00,8001,5.336453E+00,5.307311E+00,5.356703E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.716043E+00,6.672171E+02,2.090760E+01,0.000000E+00,180,74
74,107,-1.449023E+03,2.540211E-01,5.360739E+00,2.534579E-01,2.544105E-01,-1.840688E-02,-1.842751E-02,-1.839262E-02,-3.800000E+00,-1.365000E+01,-7.113603E-01,-1.309464E+00,8001,5.342243E+00,5.310698E+00,5.363950E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.717613E+00,6.548358E+02,2.085330E+01,0.000000E+00,181,74
74,108,-1.456177E+03,2.495084E-01,5.367251E+00,2.495977E-01,2.494471E-01,-2.482487E-02,-2.407566E-02,-2.533822E-02,-4.090000E+00,-1.363000E+01,-7.427972E-01,-1.312589E+00,8001,5.351033E+00,5.317473E+00,5.373907E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.723294E+00,6.472356E+02,2.077480E+01,0.000000E+00,182,74
74,109,-1.463059E+03,2.436207E-01,5.372072E+00,2.442600E-01,2.431867E-01,-3.134148E-02,-2.997323E-02,-3.227039E-02,-3.860000E+00,-1.362000E+01,-7.219113E-01,-1.312148E+00,8001,5.358273E+00,5.322478E+00,5.382439E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.726941E+00,6.357124E+02,2.077640E+01,0.000000E+00,183,74
74,110,-1.469760E+03,2.371332E-01,5.376804E+00,2.383969E-01,2.362831E-01,-3.693084E-02,-3.498697E-02,-3.823853E-02,-3.710000E+00,-1.378000E+01,-7.063517E-01,-1.321532E+00,8001,5.365527E+00,5.327468E+00,5.390979E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.730515E+00,6.227113E+02,2.086100E+01,0.000000E+00,184,74
74,111,-1.476289E+03,2.296619E-01,5.381454E+00,2.316344E-01,2.283470E-01,-4.123334E-02,-3.878967E-02,-4.286245E-02,-3.640000E+00,-1.421000E+01,-6.987927E-01,-1.344845E+00,8001,5.372756E+00,5.332346E+00,5.399527E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.734043E+00,6.072372E+02,2.114000E+01,0.000000E+00,185,74
74,112,-1.482652E+03,2.209817E-01,5.385833E+00,2.237278E-01,2.191673E-01,-4.402991E-02,-4.119156E-02,-4.590525E-02,-3.650000E+00,-1.495000E+01,-6.991813E-01,-1.383704E+00,8001,5.379900E+00,5.337041E+00,5.408031E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.737240E+00,5.886214E+02,2.161440E+01,0.000000E+00,186,74
74,113,-1.488850E+03,2.109687E-01,5.389944E+00,2.145698E-01,2.086104E-01,-4.526938E-02,-4.219448E-02,-4.728303E-02,-3.730000E+00,-1.588000E+01,-7.046341E-01,-1.432444E+00,8001,5.386732E+00,5.341426E+00,5.416197E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.740069E+00,5.665487E+02,2.217560E+01,0.000000E+00,187,74
74,114,-1.494920E+03,1.993706E-01,5.394088E+00,2.038659E-01,1.964527E-01,-4.460787E-02,-4.138655E-02,-4.669890E-02,-3.930000E+00,-1.733000E+01,-7.194487E-01,-1.503178E+00,8001,5.393877E+00,5.345918E+00,5.424781E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.742852E+00,5.402033E+02,2.306230E+01,0.000000E+00,188,74
74,115,-1.500854E+03,1.861957E-01,5.398067E+00,1.915818E-01,1.827299E-01,-4.242986E-02,-3.927932E-02,-4.445717E-02,-4.200000E+00,-1.886000E+01,-7.404030E-01,-1.574738E+00,8001,5.400794E+00,5.350169E+00,5.433120E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.745368E+00,5.094517E+02,2.395450E+01,0.000000E+00,189,74
74,116,-1.506673E+03,1.714988E-01,5.401970E+00,1.776881E-01,1.675505E-01,-3.896591E-02,-3.596276E-02,-4.088171E-02,-4.600000E+00,-2.043000E+01,-7.693397E-01,-1.644660E+00,8001,5.407759E+00,5.354399E+00,5.441526E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.747755E+00,4.741710E+02,2.484870E+01,0.000000E+00,190,74
